page,base,target,last_price,volume_usd,bid_ask_spread,trust_score,market,coin_id,target_coin_id,trading_pair,Volume,liquidity_score,trust_grade
14,UNI,sushi,13.0579842656,80.91,0.650428,yellow,Uniswap V3 (Ethereum),uniswap,sushi,UNI/sushi,$81,0.0,D
14,Cake,WETH,0.0005862610268,132.09,0.686066,yellow,Uniswap V3 (Ethereum),pancakeswap-token,weth,Cake/WETH,$132,0.0,D
14,0X734EEC...,WETH,0.9992142121,57.55,0.626771,yellow,Uniswap V3 (Ethereum),eth0,weth,0X734EEC.../WETH,$58,0.0,D
14,0X873076...,WETH,8.744011661e-08,61.09,0.651317,yellow,Uniswap V3 (Ethereum),grindery-x,weth,0X873076.../WETH,$61,0.0,D
14,0X9CB2F2...,USDC,0.06732988855,43.74,0.646676,yellow,Uniswap V3 (Ethereum),digital-rand,usd-coin,0X9CB2F2.../USDC,$44,0.0,D
14,0X0FAD86...,USDT,0.04687288842,117.2,0.691527,yellow,Uniswap V3 (Ethereum),atlantis-coin,tether,0X0FAD86.../USDT,$117,0.0,D
14,CoreDAO,WETH,0.0002067998489,93.49,0.684248,yellow,Uniswap V3 (Ethereum),coredao,weth,CoreDAO/WETH,$93,0.0,D
14,0XDDE12A...,WETH,2.515202375e-06,37.5,0.634487,yellow,Uniswap V3 (Ethereum),joyso,weth,0XDDE12A.../WETH,$38,0.0,D
14,srUSD,USDC,1.1440520997,127.52,0.781661,yellow,Uniswap V3 (Ethereum),reservoir-srusd,usd-coin,srUSD/USDC,$128,0.0,D
14,0X33D63B...,WETH,0.003576198384,74.23,0.676049,yellow,Uniswap V3 (Ethereum),data-economy-index,weth,0X33D63B.../WETH,$74,0.0,D
14,0XCAABCA...,WETH,1.355193856e-06,60.39,0.666879,yellow,Uniswap V3 (Ethereum),talken,weth,0XCAABCA.../WETH,$60,0.0,D
14,0X6969F1...,WETH,2.183995334e-09,5.27,0.628205,yellow,Uniswap V3 (Ethereum),etherbutts,weth,0X6969F1.../WETH,$5,0.0,D
14,ETHV,USDC,73.599748671,54.39,0.655978,yellow,Uniswap V3 (Ethereum),ethereum-volatility-index-token,usd-coin,ETHV/USDC,$54,0.0,D
14,0XD0CD46...,USDC,0.01946299671,37.61,0.640345,yellow,Uniswap V3 (Ethereum),popcorn,usd-coin,0XD0CD46.../USDC,$38,0.0,D
14,PEAS,SBR,84.4250066998,85.27,0.733419,yellow,Uniswap V3 (Ethereum),peapods-finance,strategic-bitcoin-reserve,PEAS/SBR,$85,0.0,D
14,0X3A707D...,USDC,174.2128793119,85.5,0.78303,yellow,Uniswap V3 (Ethereum),inverse-ethereum-volatility-index-token,usd-coin,0X3A707D.../USDC,$86,0.0,D
14,MM,WETH,0.0002324726731,45.06,0.718011,yellow,Uniswap V3 (Ethereum),million,weth,MM/WETH,$45,0.0,D
14,GRP,USDT,0.579467572,84.84,0.762111,yellow,Uniswap V3 (Ethereum),grape-2-2,tether,GRP/USDT,$85,0.0,D
14,GGTK,WETH,2.138276523e-06,17.65,0.656608,yellow,Uniswap V3 (Ethereum),gg-token,weth,GGTK/WETH,$18,0.0,D
14,0X06A007...,WETH,4.734272265e-07,102.64,0.828973,yellow,Uniswap V3 (Ethereum),chronicle,weth,0X06A007.../WETH,$103,0.0,D
14,1INCH,ZIK,1282.246120959,21.54,0.686752,yellow,Uniswap V3 (Ethereum),1inch,zik-coin,1INCH/ZIK,$22,0.0,D
14,0X87CC45...,WETH,1.787878206e-05,55.5,0.698945,yellow,Uniswap V3 (Ethereum),fyde-treasury,weth,0X87CC45.../WETH,$56,0.0,D
14,renBTC,WETH,4.3408751172,26.38,0.642969,yellow,Uniswap V3 (Ethereum),renbtc,weth,renBTC/WETH,$26,0.0,D
14,matic,stMATIC,0.9143501806,15.41,0.634198,yellow,Uniswap V3 (Ethereum),matic-network,lido-staked-matic,matic/stMATIC,$15,0.0,D
14,PAL,FRAX,0.07759523802,100.05,0.879106,yellow,Uniswap V3 (Ethereum),paladin,frax,PAL/FRAX,$100,0.0,D
14,ZENT,USDT,0.007725547598,97.43,0.816066,yellow,Uniswap V3 (Ethereum),zentu,tether,ZENT/USDT,$97,0.0,D
14,wstETH,WETH,1.207849225,6.63,0.732922,yellow,Uniswap V3 (Ethereum),wrapped-steth,weth,wstETH/WETH,$7,0.0,D
14,HDRN,0XE9F721...,7.560756829e-06,80.35,0.825942,yellow,Uniswap V3 (Ethereum),hedron,ephiat,HDRN/0XE9F721...,$80,0.0,D
14,SFI,SDAO,0.9147778813,66.85,0.746405,yellow,Uniswap V3 (Ethereum),singularity-finance,singularitydao,SFI/SDAO,$67,0.0,D
14,0X0808E6...,WETH,0.0002215012511,26.58,0.673176,yellow,Uniswap V3 (Ethereum),wrapped-lyx-sigmaswap,weth,0X0808E6.../WETH,$27,0.0,D
14,GRAI,USDC,1.0086267838,15.85,0.820879,yellow,Uniswap V3 (Ethereum),grai,usd-coin,GRAI/USDC,$16,0.0,D
14,BITCOIN,0XC32DB1...,234.2896491681,42.11,0.741417,yellow,Uniswap V3 (Ethereum),harrypotterobamasonic10in,voldemorttrumprobotnik-10neko,BITCOIN/0XC32DB1...,$42,0.0,D
14,USDC,ADO,31.3137774755,54.05,0.819533,yellow,Uniswap V3 (Ethereum),usd-coin,ado-network,USDC/ADO,$54,0.0,D
14,BOTTO,WETH,6.519453475e-05,17.01,0.682823,yellow,Uniswap V3 (Ethereum),botto,weth,BOTTO/WETH,$17,0.0,D
14,0X31429D...,WETH,3.374222717e-06,31.27,0.740311,yellow,Uniswap V3 (Ethereum),angle-protocol,weth,0X31429D.../WETH,$31,0.0,D
14,RCH,USDC,0.3249641935,48.1,0.82024,yellow,Uniswap V3 (Ethereum),rch-token,usd-coin,RCH/USDC,$48,0.0,D
14,ADO,WETH,7.047621977e-06,13.75,0.690713,yellow,Uniswap V3 (Ethereum),ado-network,weth,ADO/WETH,$14,0.0,D
14,0X3A707D...,USDC,173.1570396841,42.98,0.96391,yellow,Uniswap V3 (Ethereum),inverse-ethereum-volatility-index-token,usd-coin,0X3A707D.../USDC,$43,0.0,D
14,RLC,USDC,1.0380644247,34.23,0.758467,yellow,Uniswap V3 (Ethereum),iexec-rlc,usd-coin,RLC/USDC,$34,0.0,D
14,0X9B06F3...,USDT,0.5744031928,40.13,0.885876,yellow,Uniswap V3 (Ethereum),volta-club,tether,0X9B06F3.../USDT,$40,0.0,D
14,DAO,USDC,0.1216037487,9.75,0.689944,yellow,Uniswap V3 (Ethereum),dao-maker,usd-coin,DAO/USDC,$10,0.0,D
14,PYUSD,USDT,1.0004686304,383.64,8.339707,yellow,Uniswap V3 (Ethereum),paypal-usd,tether,PYUSD/USDT,$384,0.0,D
14,0X558EC3...,USDT,0.009897878132,6.41,0.675353,yellow,Uniswap V3 (Ethereum),bread,tether,0X558EC3.../USDT,$6,0.0,D
14,0X0ABDAC...,WETH,6.199291004e-06,21.09,0.766564,yellow,Uniswap V3 (Ethereum),district0x,weth,0X0ABDAC.../WETH,$21,0.0,D
14,WCK,WETH,0.0003266494671,13.18,0.701166,yellow,Uniswap V3 (Ethereum),wrapped-cryptokitties,weth,WCK/WETH,$13,0.0,D
14,NRG,WETH,8.153992579e-06,29.41,0.891506,yellow,Uniswap V3 (Ethereum),energi,weth,NRG/WETH,$29,0.0,D
14,FET,WBTC,6.784411614e-06,19.8,0.74953,yellow,Uniswap V3 (Ethereum),fetch-ai,wrapped-bitcoin,FET/WBTC,$20,0.0,D
14,0X5C0590...,USDT,6.540685083e-05,1.19,0.752649,yellow,Uniswap V3 (Ethereum),hivalhalla,tether,0X5C0590.../USDT,$1,0.0,D
14,X,WETH,7.74843025e-06,15.66,0.877519,yellow,Uniswap V3 (Ethereum),x-com,weth,X/WETH,$16,0.0,D
14,TRIBE,WETH,0.0001383947009,6.62,0.726775,yellow,Uniswap V3 (Ethereum),tribe-2,weth,TRIBE/WETH,$7,0.0,D
14,0X24C19F...,WETH,2.878873432e-06,5.52,0.76558,yellow,Uniswap V3 (Ethereum),sharedstake-governance-token,weth,0X24C19F.../WETH,$6,0.0,D
14,LQTY,WETH,0.0002118207786,4.32,0.768911,yellow,Uniswap V3 (Ethereum),liquity,weth,LQTY/WETH,$4,0.0,D
14,HOBA,Kekec,596.0415591021,14.08,1.007586,yellow,Uniswap V3 (Ethereum),honey-badger-2,the-balkan-dwarf,HOBA/Kekec,$14,0.0,D
14,frxETH,WETH,0.997519449,4.08,0.754234,yellow,Uniswap V3 (Ethereum),frax-ether,weth,frxETH/WETH,$4,0.0,D
14,0X513D32...,USDT,8.883040107e-08,25.88,0.01,red,Uniswap V3 (Ethereum),golfin,tether,0X513D32.../USDT,$26,0.0,D
14,0X5F0E62...,WETH,1.7081911451,31.2,0.60272,red,Uniswap V3 (Ethereum),whiteheart,weth,0X5F0E62.../WETH,$31,0.0,D
14,USDM,USDT,1.0001580671,8471.42,0.602726,red,Uniswap V3 (Ethereum),usd-mapped-token,tether,USDM/USDT,"$8,471",0.0,D
14,0X35A532...,WETH,6.324629933e-05,21.4,0.602727,red,Uniswap V3 (Ethereum),wrapped-dogecoin,weth,0X35A532.../WETH,$21,0.0,D
14,0X0FAD86...,WETH,9.937122823e-06,122.05,0.602752,red,Uniswap V3 (Ethereum),atlantis-coin,weth,0X0FAD86.../WETH,$122,0.0,D
14,0XE2808D...,USDT,0.1533885237,16.92,0.602807,red,Uniswap V3 (Ethereum),wavx-exchange,tether,0XE2808D.../USDT,$17,0.0,D
14,0XE50E00...,WETH,4.984045812e-06,27.2,0.602822,red,Uniswap V3 (Ethereum),ctrl-wallet,weth,0XE50E00.../WETH,$27,0.0,D
14,SEED,WETH,0.0001309586494,1179.93,0.603057,red,Uniswap V3 (Ethereum),garden-2,weth,SEED/WETH,"$1,180",0.0,D
14,0X2B117F...,WETH,3.92242817e-07,1666.14,0.602895,red,Uniswap V3 (Ethereum),conwai,weth,0X2B117F.../WETH,"$1,666",0.0,D
14,HEX,USDC,0.002113891911,1793.71,0.603717,red,Uniswap V3 (Ethereum),hex,usd-coin,HEX/USDC,"$1,794",0.0,D
14,APUFF,WETH,8.578381862e-07,38.68,0.60304,red,Uniswap V3 (Ethereum),airpuff,weth,APUFF/WETH,$39,0.0,D
14,DINGER,WETH,2.592466754e-10,8953.91,0.603988,red,Uniswap V3 (Ethereum),dinger-token,weth,DINGER/WETH,"$8,954",0.0,D
15,XUSD,USDC,0.9997963869,127.91,0.603108,red,Uniswap V3 (Ethereum),straitsx-xusd,usd-coin,XUSD/USDC,$128,0.0,D
15,0XDB792B...,WETH,0.1305667463,130.17,0.603012,red,Uniswap V3 (Ethereum),cross-chain-bch,weth,0XDB792B.../WETH,$130,0.0,D
15,0XE89751...,WETH,4.197178688e-10,24.37,0.60322,red,Uniswap V3 (Ethereum),math-coin,weth,0XE89751.../WETH,$24,0.0,D
15,TRG,WETH,3.484092753e-11,18.9,0.603263,red,Uniswap V3 (Ethereum),the-rug-game,weth,TRG/WETH,$19,0.0,D
15,FLOAT,WETH,0.0005143204037,136.57,0.603133,red,Uniswap V3 (Ethereum),float-protocol-float,weth,FLOAT/WETH,$137,0.0,D
15,MAI,WETH,9.566751412e-05,1078.58,0.603314,red,Uniswap V3 (Ethereum),micro-ai,weth,MAI/WETH,"$1,079",0.0,D
15,0X470EBF...,DAI,3.6253947428,13.8,0.603069,red,Uniswap V3 (Ethereum),temple,dai,0X470EBF.../DAI,$14,0.0,D
15,MONAI,WETH,5.86699297e-06,126.94,0.603309,red,Uniswap V3 (Ethereum),monai,weth,MONAI/WETH,$127,0.0,D
15,PEW,WETH,1.326484919e-10,174.99,0.603298,red,Uniswap V3 (Ethereum),pepe-in-a-memes-world,weth,PEW/WETH,$175,0.0,D
15,0X4268A1...,WETH,0.003791442088,363.87,0.603781,red,Uniswap V3 (Ethereum),fungify-nft-index,weth,0X4268A1.../WETH,$364,0.0,D
15,w🍖,WETH,3.284520974e-06,49.52,0.60318,red,Uniswap V3 (Ethereum),unicorn-meat,weth,w🍖/WETH,$50,0.0,D
15,0XEBB82C...,WETH,0.0001042774889,221.91,0.605553,red,Uniswap V3 (Ethereum),shares-finance,weth,0XEBB82C.../WETH,$222,0.0,D
15,cbBTC,WBTC,0.9992166166,265.56,0.603162,red,Uniswap V3 (Ethereum),coinbase-wrapped-btc,wrapped-bitcoin,cbBTC/WBTC,$266,0.0,D
15,0X7CDBFC...,WETH,1.808888255e-06,5.77,0.603477,red,Uniswap V3 (Ethereum),tokensight,weth,0X7CDBFC.../WETH,$6,0.0,D
15,MET,WETH,0.0001238126134,12.28,0.603093,red,Uniswap V3 (Ethereum),metronome,weth,MET/WETH,$12,0.0,D
15,ZEN,WETH,4.008664312e-06,172.81,0.603606,red,Uniswap V3 (Ethereum),zenith-2,weth,ZEN/WETH,$173,0.0,D
15,USD0++,USDC,0.9197868091,8.36,0.603174,red,Uniswap V3 (Ethereum),usd0-liquid-bond,usd-coin,USD0++/USDC,$8,0.0,D
15,RAIN,WETH,2.656892217e-07,257.96,0.603192,red,Uniswap V3 (Ethereum),precipitate-ai,weth,RAIN/WETH,$258,0.0,D
15,0X70881D...,WETH,1.440973527e-06,374.05,0.603243,red,Uniswap V3 (Ethereum),bagholder,weth,0X70881D.../WETH,$374,0.0,D
15,Sifu,USDT,72.2256885582,14.28,0.603143,red,Uniswap V3 (Ethereum),sifu-vision-2,tether,Sifu/USDT,$14,0.0,D
15,INS,WETH,2.278900781e-06,25.94,0.603642,red,Uniswap V3 (Ethereum),inscribe,weth,INS/WETH,$26,0.0,D
15,sETH2,WETH,0.9982732611,97.64,0.603689,red,Uniswap V3 (Ethereum),seth2,weth,sETH2/WETH,$98,0.0,D
15,POP,WETH,7.30859779e-08,121.09,0.603809,red,Uniswap V3 (Ethereum),proof-of-pepe-art,weth,POP/WETH,$121,0.0,D
15,PLT,WETH,0.01502315166,19.73,0.603677,red,Uniswap V3 (Ethereum),palette-2,weth,PLT/WETH,$20,0.0,D
15,RPILL,WETH,7.899714609e-11,280.55,0.603875,red,Uniswap V3 (Ethereum),red-pill-2,weth,RPILL/WETH,$281,0.0,D
15,0X5BBE36...,WETH,2.7062044781,237.84,0.60369,red,Uniswap V3 (Ethereum),hord-heth,weth,0X5BBE36.../WETH,$238,0.0,D
15,0X3C8D2F...,WETH,6.962517953e-08,3072.27,0.613216,red,Uniswap V3 (Ethereum),nifty-league,weth,0X3C8D2F.../WETH,"$3,072",0.0,D
15,IDO,WETH,8.919953979e-06,2.17,0.603401,red,Uniswap V3 (Ethereum),idexo-token,weth,IDO/WETH,$2,0.0,D
15,CYDX,WETH,3.552816222e-07,364.11,0.604236,red,Uniswap V3 (Ethereum),cyberdex,weth,CYDX/WETH,$364,0.0,D
15,KNIGHT,WETH,3.146606966e-07,10.34,0.603434,red,Uniswap V3 (Ethereum),citadao,weth,KNIGHT/WETH,$10,0.0,D
15,gno,WETH,0.02976626994,12.73,0.603345,red,Uniswap V3 (Ethereum),gnosis,weth,gno/WETH,$13,0.0,D
15,0XDDA9FF...,WETH,7.303847307e-05,2.22,0.603367,red,Uniswap V3 (Ethereum),bonzai-depin,weth,0XDDA9FF.../WETH,$2,0.0,D
15,0XB683D8...,WBTC,6.631028453e-06,29.86,0.610132,red,Uniswap V3 (Ethereum),btu-protocol,wrapped-bitcoin,0XB683D8.../WBTC,$30,0.0,D
15,oBTC,WETH,30.4379754417,62.5,0.604307,red,Uniswap V3 (Ethereum),boringdao-btc,weth,oBTC/WETH,$62,0.0,D
15,0X6BF765...,WETH,1.520716238e-09,25.45,0.603454,red,Uniswap V3 (Ethereum),mcpepe-s,weth,0X6BF765.../WETH,$25,0.0,D
15,0XADE6FD...,WETH,6.0346783e-09,37.07,0.603483,red,Uniswap V3 (Ethereum),harambe,weth,0XADE6FD.../WETH,$37,0.0,D
15,0X255F1B...,WETH,5.638590331e-11,119.51,0.604427,red,Uniswap V3 (Ethereum),harambecoin,weth,0X255F1B.../WETH,$120,0.0,D
15,0XB60ACD...,WETH,0.0991641413,2.82,0.6035,red,Uniswap V3 (Ethereum),tensorplex-staked-tao,weth,0XB60ACD.../WETH,$3,0.0,D
15,oSQTH,WETH,0.03204552757,451.75,0.60357,red,Uniswap V3 (Ethereum),opyn-squeeth,weth,oSQTH/WETH,$452,0.0,D
15,0XA2FE5E...,WETH,1.399857924e-09,1288.82,0.605285,red,Uniswap V3 (Ethereum),shiba-doge-burn,weth,0XA2FE5E.../WETH,"$1,289",0.0,D
15,0X375ABB...,WETH,8.589903585e-05,2.66,0.603652,red,Uniswap V3 (Ethereum),paragonsdao,weth,0X375ABB.../WETH,$3,0.0,D
15,0X5ADC96...,WETH,1.651173079e-06,353.83,0.603989,red,Uniswap V3 (Ethereum),dether,weth,0X5ADC96.../WETH,$354,0.0,D
15,COBE,WETH,2.790612745e-06,90.46,0.605579,red,Uniswap V3 (Ethereum),castle-of-blackwater,weth,COBE/WETH,$90,0.0,D
15,weETH,WETH,1.0650580981,762.52,6.605185,red,Uniswap V3 (Ethereum),wrapped-eeth,weth,weETH/WETH,$763,0.0,D
15,MPS,USDC,3.867463,162.43,0.607172,red,Uniswap V3 (Ethereum),mt-pelerin-shares,usd-coin,MPS/USDC,$162,0.0,D
15,0XA6610E...,WETH,0.1918978442,22.69,0.604043,red,Uniswap V3 (Ethereum),sacks,weth,0XA6610E.../WETH,$23,0.0,D
15,0XC5B3D3...,WETH,3.219559342e-10,3.04,0.604716,red,Uniswap V3 (Ethereum),lit,weth,0XC5B3D3.../WETH,$3,0.0,D
15,0XFBE44C...,WETH,1.593360097e-07,81.66,0.604608,red,Uniswap V3 (Ethereum),the-next-gem-ai,weth,0XFBE44C.../WETH,$82,0.0,D
15,0XBB556B...,WETH,5.27860479e-07,260.39,0.604845,red,Uniswap V3 (Ethereum),alicenet,weth,0XBB556B.../WETH,$260,0.0,D
15,0X4295C8...,WETH,3.78332558e-08,9.7,0.603991,red,Uniswap V3 (Ethereum),bidao-smart-chain,weth,0X4295C8.../WETH,$10,0.0,D
15,0XE344FB...,GALA,0.9902627703,15.58,0.603946,red,Uniswap V3 (Ethereum),gala-film,gala,0XE344FB.../GALA,$16,0.0,D
15,0X6E0687...,WETH,2.503676424e-10,5.41,0.604799,red,Uniswap V3 (Ethereum),steve-2,weth,0X6E0687.../WETH,$5,0.0,D
15,FORK,WETH,2.170041314e-12,177.15,0.610718,red,Uniswap V3 (Ethereum),flokifork,weth,FORK/WETH,$177,0.0,D
15,0XF857C9...,WETH,6.394239961e-07,14.05,0.605743,red,Uniswap V3 (Ethereum),ecl,weth,0XF857C9.../WETH,$14,0.0,D
15,GAMMA,WETH,3.364169521e-06,145.82,0.605401,red,Uniswap V3 (Ethereum),gamma-strategies,weth,GAMMA/WETH,$146,0.0,D
15,0XBDDF90...,WETH,2.926503177e-14,49.32,0.609428,red,Uniswap V3 (Ethereum),apes-go-bananas,weth,0XBDDF90.../WETH,$49,0.0,D
15,SOV,WETH,7.292486591e-13,344.18,0.606485,red,Uniswap V3 (Ethereum),shib-original-vision,weth,SOV/WETH,$344,0.0,D
15,ARIA20,WETH,1.562001335e-05,2.81,0.604519,red,Uniswap V3 (Ethereum),arianee,weth,ARIA20/WETH,$3,0.0,D
15,LADYS,WETH,6.74492044e-12,84.8,0.604433,red,Uniswap V3 (Ethereum),milady-meme-coin,weth,LADYS/WETH,$85,0.0,D
15,HYDRA,USDC,0.1584977089,135.43,0.604993,red,Uniswap V3 (Ethereum),hydra,usd-coin,HYDRA/USDC,$135,0.0,D
15,SAMA,WETH,6.960871552e-07,19.71,0.606162,red,Uniswap V3 (Ethereum),exosama-network,weth,SAMA/WETH,$20,0.0,D
15,0X1039BA...,WETH,9.195995308e-10,41.36,0.606316,red,Uniswap V3 (Ethereum),wukong-musk,weth,0X1039BA.../WETH,$41,0.0,D
15,0X4208AA...,WETH,2.545782683e-14,748.33,0.610497,red,Uniswap V3 (Ethereum),dongcoin,weth,0X4208AA.../WETH,$748,0.0,D
15,0XE9B076...,WETH,5.664850651e-06,3.84,0.604583,red,Uniswap V3 (Ethereum),unification,weth,0XE9B076.../WETH,$4,0.0,D
15,GEL,WETH,1.432820487e-05,4.64,0.604891,red,Uniswap V3 (Ethereum),gelato,weth,GEL/WETH,$5,0.0,D
15,0XA58A4F...,WETH,1.41159506e-07,1.12,0.606355,red,Uniswap V3 (Ethereum),utu-coin,weth,0XA58A4F.../WETH,$1,0.0,D
15,0XF3AFDC...,WETH,1.8956160080000002e-14,3.92,0.605716,red,Uniswap V3 (Ethereum),turtle,weth,0XF3AFDC.../WETH,$4,0.0,D
15,wNXM,WETH,0.02285855906,14.16,0.617678,red,Uniswap V3 (Ethereum),wrapped-nxm,weth,wNXM/WETH,$14,0.0,D
15,0X769020...,WETH,0.9881345056,20.6,0.607653,red,Uniswap V3 (Ethereum),cat-in-a-box-ether,weth,0X769020.../WETH,$21,0.0,D
15,ECOTERRA,WETH,5.228912668e-08,492.93,0.606402,red,Uniswap V3 (Ethereum),ecoterra,weth,ECOTERRA/WETH,$493,0.0,D
15,LUCHOW,WETH,5.28589422e-11,25.03,0.606599,red,Uniswap V3 (Ethereum),lunachow,weth,LUCHOW/WETH,$25,0.0,D
15,0X230EA9...,WETH,4.343921069e-07,1298.4,0.817086,red,Uniswap V3 (Ethereum),spx6900-2-0,weth,0X230EA9.../WETH,"$1,298",0.0,D
15,0X07C8B9...,WETH,0.0001466062573,38.82,0.607288,red,Uniswap V3 (Ethereum),biohackerdao,weth,0X07C8B9.../WETH,$39,0.0,D
15,DAWGS,WETH,4.938813817e-11,140.73,0.608764,red,Uniswap V3 (Ethereum),spacedawgs,weth,DAWGS/WETH,$141,0.0,D
15,0XD69A0A...,WETH,7.345683957e-06,8.2,0.606865,red,Uniswap V3 (Ethereum),mackerel-2,weth,0XD69A0A.../WETH,$8,0.0,D
15,0X59A529...,WETH,0.0002885385424,2.04,0.605008,red,Uniswap V3 (Ethereum),asymmetry-finance,weth,0X59A529.../WETH,$2,0.0,D
15,0X081131...,WETH,1.000841363e-05,61.38,0.607576,red,Uniswap V3 (Ethereum),mines-of-dalarnia,weth,0X081131.../WETH,$61,0.0,D
15,0XE4B91F...,WETH,0.1021342199,18.01,0.60704,red,Uniswap V3 (Ethereum),cat-in-a-box-fee-token,weth,0XE4B91F.../WETH,$18,0.0,D
15,0XCBCC0F...,WETH,6.688816047e-07,18.55,0.607305,red,Uniswap V3 (Ethereum),humaniq,weth,0XCBCC0F.../WETH,$19,0.0,D
15,EVERY,USDT,0.000307715428,205.48,0.609916,red,Uniswap V3 (Ethereum),everyworld,tether,EVERY/USDT,$205,0.0,D
15,0X1796AE...,WETH,1.675097574e-05,25.94,0.60764,red,Uniswap V3 (Ethereum),polychain-monsters,weth,0X1796AE.../WETH,$26,0.0,D
15,SUDO,WETH,1.392505454e-05,71.1,0.606547,red,Uniswap V3 (Ethereum),sudoswap,weth,SUDO/WETH,$71,0.0,D
15,0X8C85F8...,WETH,5.529880567e-07,2.0,0.607515,red,Uniswap V3 (Ethereum),runigun,weth,0X8C85F8.../WETH,$2,0.0,D
15,0X60E254...,WETH,1.251364693e-08,42.06,0.608591,red,Uniswap V3 (Ethereum),rivusdao,weth,0X60E254.../WETH,$42,0.0,D
15,wBRGE,WETH,1.841067137e-07,14.24,0.608119,red,Uniswap V3 (Ethereum),ordbridge,weth,wBRGE/WETH,$14,0.0,D
15,0X4AAD14...,WETH,1.429558191e-08,108.55,0.606111,red,Uniswap V3 (Ethereum),neko-2,weth,0X4AAD14.../WETH,$109,0.0,D
15,DOGECOIN,WETH,2.937066243e-11,8.69,0.609331,red,Uniswap V3 (Ethereum),ragingelonmarscoin,weth,DOGECOIN/WETH,$9,0.0,D
15,0X3402E1...,WETH,2.849078007e-11,58.2,0.605803,red,Uniswap V3 (Ethereum),qao,weth,0X3402E1.../WETH,$58,0.0,D
15,0X469EDA...,WETH,1.015687256e-05,108.02,0.609089,red,Uniswap V3 (Ethereum),flux,weth,0X469EDA.../WETH,$108,0.0,D
15,XTREME,WETH,0.007613763003,32.16,0.609637,red,Uniswap V3 (Ethereum),xtremeverse,weth,XTREME/WETH,$32,0.0,D
15,wNXM,ICHI,235.6312361634,29.59,0.605888,red,Uniswap V3 (Ethereum),wrapped-nxm,legacy-ichi,wNXM/ICHI,$30,0.0,D
15,0X5D942F...,USDT,0.0008855871659,49.84,0.612533,red,Uniswap V3 (Ethereum),altsignals,tether,0X5D942F.../USDT,$50,0.0,D
15,0XD7C1EB...,WETH,7.125093023e-08,4.53,0.610695,red,Uniswap V3 (Ethereum),points,weth,0XD7C1EB.../WETH,$5,0.0,D
15,0XFAE303...,BVM,0.003210138831,630.32,0.662194,red,Uniswap V3 (Ethereum),nakachain,bvm,0XFAE303.../BVM,$630,0.0,D
15,INDEX,WETH,0.0002686112186,4.9,0.610275,red,Uniswap V3 (Ethereum),index-cooperative,weth,INDEX/WETH,$5,0.0,D
15,0X5485A4...,WETH,1.475844588e-06,4.88,0.606227,red,Uniswap V3 (Ethereum),osmi,weth,0X5485A4.../WETH,$5,0.0,D
15,0XBE6BE6...,WETH,0.000107980995,2.9,0.609092,red,Uniswap V3 (Ethereum),beg,weth,0XBE6BE6.../WETH,$3,0.0,D
15,BANK,WETH,1.149409491e-07,19.7,0.610082,red,Uniswap V3 (Ethereum),bankless-dao,weth,BANK/WETH,$20,0.0,D
15,JUSTICE,USDT,7.886025804e-05,806.47,0.893225,red,Uniswap V3 (Ethereum),assangedao,tether,JUSTICE/USDT,$806,0.0,D
15,0X064797...,WETH,1.958289131e-05,18.51,0.611001,red,Uniswap V3 (Ethereum),smol-su,weth,0X064797.../WETH,$19,0.0,D
16,ankrETH,WETH,1.1963849428,19.24,0.614347,red,Uniswap V3 (Ethereum),ankreth,weth,ankrETH/WETH,$19,0.0,D
16,0XC8DFB5...,WETH,2.772117627e-07,40.83,0.609939,red,Uniswap V3 (Ethereum),trademaster-ninja,weth,0XC8DFB5.../WETH,$41,0.0,D
16,ARB,WETH,0.0001267933552,14.65,0.607029,red,Uniswap V3 (Ethereum),arbitrum,weth,ARB/WETH,$15,0.0,D
16,0XD298FE...,WETH,1.029842756e-08,18.8,0.613067,red,Uniswap V3 (Ethereum),frog-wif-hat,weth,0XD298FE.../WETH,$19,0.0,D
16,ZIK,USDT,0.0002076459378,355.34,0.622167,red,Uniswap V3 (Ethereum),zik-coin,tether,ZIK/USDT,$355,0.0,D
16,FAME,WETH,1.917782981e-08,175.45,0.616467,red,Uniswap V3 (Ethereum),fame-rumble-kong-league,weth,FAME/WETH,$175,0.0,D
16,0XA693B1...,UST,0.9745301351,610.8,0.933502,red,Uniswap V3 (Ethereum),terrausd-wormhole,terrausd,0XA693B1.../UST,$611,0.0,D
16,BRIGHT,WETH,1.40308282e-06,6.11,0.608416,red,Uniswap V3 (Ethereum),bright-token,weth,BRIGHT/WETH,$6,0.0,D
16,SHRUB,WETH,9.317386171e-07,34.43,0.615578,red,Uniswap V3 (Ethereum),shrub,weth,SHRUB/WETH,$34,0.0,D
16,0X61B34A...,WETH,2.079163196e-07,3.03,0.616831,red,Uniswap V3 (Ethereum),elosys,weth,0X61B34A.../WETH,$3,0.0,D
16,STORJ,WETH,5.975383761e-05,3.71,0.61023,red,Uniswap V3 (Ethereum),storj,weth,STORJ/WETH,$4,0.0,D
16,0XD77599...,WETH,4.149735064e-09,81.61,0.615937,red,Uniswap V3 (Ethereum),dragon-wif-hat,weth,0XD77599.../WETH,$82,0.0,D
16,0X5FC111...,WETH,0.0001190273217,15.83,0.608441,red,Uniswap V3 (Ethereum),0xgasless-2,weth,0X5FC111.../WETH,$16,0.0,D
