page,base,target,last_price,volume_usd,bid_ask_spread,trust_score,market,coin_id,target_coin_id
5,0XC944E90C64B2C07662A292BE6244BDF05CDA44A7,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,2.023539213e-05,14882.57,0.603078,yellow,Uniswap V3 (Ethereum),the-graph,weth
5,0X2E85AE1C47602F7927BCABC2FF99C40AA222AE15,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.689236999e-08,17464.89,0.603606,yellow,Uniswap V3 (Ethereum),katana-inu,weth
5,0X2282C726F54C93193E6B8E5BF1B82303DC11D36E,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.006211679533,198.23,0.60291,yellow,Uniswap V3 (Ethereum),dayhyb,usd-coin
5,0X2DFF88A56767223A5529EA5960DA7A3F5F766406,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.1652615662,880.31,0.602863,yellow,Uniswap V3 (Ethereum),space-id,usd-coin
5,0X04C17B9D3B29A78F7BD062A57CF44FC633E71F85,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,8.451886684e-07,7886.88,0.603035,yellow,Uniswap V3 (Ethereum),impt,weth
5,0XF091867EC603A6628ED83D274E835539D82E9CC8,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,4.233147504e-05,18867.84,0.606371,yellow,Uniswap V3 (Ethereum),zetachain,weth
5,0X922D8563631B03C2C4CF817F4D18F6883ABA0109,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,4.635431564e-05,13578.34,0.603205,yellow,Uniswap V3 (Ethereum),houdini-swap,weth
5,0X5B7533812759B45C2B44C19E320BA2CD2681B542,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,6.298299101e-05,15729.57,0.603345,yellow,Uniswap V3 (Ethereum),singularitynet,weth
5,0XE2CFD7A01EC63875CD9DA6C7C1B7025166C2FA2F,0XF19308F923582A6F7C465E5CE7A9DC1BEC6665B1,1.1784010297,17151.27,0.604429,yellow,Uniswap V3 (Ethereum),hyper-4,titanx
5,0X6E5970DBD6FC7EB1F29C6D2EDF2BC4C36124C0C1,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,2.72097551e-05,14116.74,0.603504,yellow,Uniswap V3 (Ethereum),polytrade,weth
5,0X6958C870A6D9A7A7CCA58FEDE8ACFDF1280C12D5,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,4.562963155e-07,16019.95,0.604288,yellow,Uniswap V3 (Ethereum),killer-bean-2,weth
5,0XAF04F0912E793620824F4442B03F4D984AF29853,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.062329195e-05,15014.01,0.60409,yellow,Uniswap V3 (Ethereum),hydradao,weth
5,0XCAFE001067CDEF266AFB7EB5A286DCFD277F3DE5,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.02622298547,14993.96,0.604049,yellow,Uniswap V3 (Ethereum),paraswap,usd-coin
5,0XF65B5C5104C4FAFD4B709D9D60A185EAE063276C,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,5.282145113e-05,11928.06,0.603208,yellow,Uniswap V3 (Ethereum),truebit-protocol,weth
5,0X8A60E489004CA22D775C5F2C657598278D17D9C2,0XDAC17F958D2EE523A2206206994597C13D831EC7,0.9933798063,6.97,0.602878,yellow,Uniswap V3 (Ethereum),usda-2,tether
5,0X7B66E84BE78772A3AFAF5BA8C1993A1B5D05F9C2,0X81F8F0BB1CB2A06649E51913A151F0E7EF6FA321,0.8756080263,13400.32,0.603904,yellow,Uniswap V3 (Ethereum),vitarna,vitadao
5,0X857FFC55B1AA61A7FF847C82072790CAE73CD883,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.01128046444,11334.28,0.603402,yellow,Uniswap V3 (Ethereum),elastic-finance-token,weth
5,0X99999999999999CC837C997B882957DAFDCB1AF9,0XDAC17F958D2EE523A2206206994597C13D831EC7,1.1054716351,16219.5,0.612101,yellow,Uniswap V3 (Ethereum),smardex-wrapped-usdn,tether
5,0X4CF89CA06AD997BC732DC876ED2A7F26A9E7F361,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,4.706674079e-05,12969.44,0.603369,yellow,Uniswap V3 (Ethereum),mysterium,weth
5,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0XA26CBB76156090F4B40A1799A220FC4C946AFB3C,2.3100664831,7.62,0.602983,yellow,Uniswap V3 (Ethereum),usd-coin,young
5,0X40FD72257597AA14C7231A7B1AAA29FCE868F677,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,5.193757211e-21,18056.92,0.684275,yellow,Uniswap V3 (Ethereum),sora,weth
5,0XA95C5EBB86E0DE73B4FB8C47A45B792CFEA28C23,0X514910771AF9CA656AF840DFF83E8264ECF986CA,0.02598100014,8904.95,0.603246,yellow,Uniswap V3 (Ethereum),stake-link,chainlink
5,0X226BB599A12C826476E3A771454697EA52E9E220,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.0001576397407,11139.27,0.603761,yellow,Uniswap V3 (Ethereum),propy,weth
5,0X6055DC6FF1077EEBE5E6D2BA1A1F53D7EF8430DE,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.672512713e-05,12913.14,0.604088,yellow,Uniswap V3 (Ethereum),eclipse-3,weth
5,0X004E9C3EF86BC1CA1F0BB5C7662861EE93350568,0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,0.9900010283,11932.39,0.60755,yellow,Uniswap V3 (Ethereum),universal-btc,wrapped-bitcoin
5,0X99EA4DB9EE77ACD40B119BD1DC4E33E1C070B80D,0XDAC17F958D2EE523A2206206994597C13D831EC7,0.001260237861,16150.54,0.647026,yellow,Uniswap V3 (Ethereum),quantstamp,tether
5,0XC555D625828C4527D477E595FF1DD5801B4A600E,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,4.806523218e-06,13073.06,0.604739,yellow,Uniswap V3 (Ethereum),mon-protocol,weth
5,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0XB01DD87B29D187F3E3A4BF6CDAEBFB97F3D9AB98,1.0029039709,10420.24,0.618398,yellow,Uniswap V3 (Ethereum),usd-coin,liquity-bold
5,0XDBB5CF12408A3AC17D668037CE289F9EA75439D7,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.822368932e-05,11258.74,0.603463,yellow,Uniswap V3 (Ethereum),world-mobile-token,weth
5,0XA84F95EB3DABDC1BBD613709EF5F2FD42CE5BE8D,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,4.272856145e-06,5156.12,0.603377,yellow,Uniswap V3 (Ethereum),eternalai,weth
5,0X79D464248516BC6977CA2069BA15D8D1044479D8,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,6.666488173e-05,8960.18,0.603424,yellow,Uniswap V3 (Ethereum),gpunet,weth
5,0XA9E8ACF069C58AEC8825542845FD754E41A9489A,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,8.36553323e-05,11124.04,0.603442,yellow,Uniswap V3 (Ethereum),pepecoin-2,weth
5,0X2EBD53D035150F328BD754D6DC66B99B0EDB89AA,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.5866530108,10287.46,0.60387,yellow,Uniswap V3 (Ethereum),metronome,usd-coin
5,0X2F573070E6090B3264FE707E2C9F201716F123C7,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,6.308776695e-13,11965.8,0.603905,yellow,Uniswap V3 (Ethereum),mumu,weth
5,0X0D88ED6E74BBFD96B831231638B66C05571E824F,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.0003504605775,12072.33,0.604904,yellow,Uniswap V3 (Ethereum),aventus,weth
5,0X2BBD8602091BD1B90797D894163C0DE76045F71C,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.225145977e-06,4788.2,0.603266,yellow,Uniswap V3 (Ethereum),end,weth
5,0X7DD9C5CBA05E151C895FDE1CF355C9A1D5DA6429,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,5.422387085e-05,11810.7,0.605838,yellow,Uniswap V3 (Ethereum),golem,weth
5,0XB64EF51C888972C908CFACF59B47C1AFBC0AB8AC,0XDAC17F958D2EE523A2206206994597C13D831EC7,0.2730054001,12130.33,0.607693,yellow,Uniswap V3 (Ethereum),storj,tether
5,0XDA31D0D1BC934FC34F7189E38A413CA0A5E8B44F,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,7.877200583e-06,4129.48,0.604866,yellow,Uniswap V3 (Ethereum),bitstable-finance,weth
5,0XEFC814A4C676A7314A13954E283DE6CEF597E6B2,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,9.920426005e-08,9464.21,0.604058,yellow,Uniswap V3 (Ethereum),mind-of-pepe,weth
5,0X656C00E1BCD96F256F224AD9112FF426EF053733,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.471961072e-05,9572.54,0.603866,yellow,Uniswap V3 (Ethereum),efinity,weth
5,0XB5D730D442E1D5B119FB4E5C843C48A64202EF92,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,2.050828937e-06,9960.38,0.604502,yellow,Uniswap V3 (Ethereum),sabai-ecovers,weth
5,0X956F47F50A910163D8BF957CF5846D573E7F87CA,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.9999428036,13169.99,0.665606,yellow,Uniswap V3 (Ethereum),fei-usd,usd-coin
5,0X52498F8D9791736F1D6398FE95BA3BD868114D10,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.723788721e-06,10446.08,0.605794,yellow,Uniswap V3 (Ethereum),netvrk,weth
5,0XCA7AF58DA871736994CE360F51EC6CD28351A3DF,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.078540799e-05,4543.85,0.603248,yellow,Uniswap V3 (Ethereum),gatsby,weth
5,0X95AD61B0A150D79219DCF64E1E6CC01F0B64C4CE,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,2.822576952e-09,6048.98,0.603306,yellow,Uniswap V3 (Ethereum),shiba-inu,weth
5,0X1C9B158E71BC274EA5519CA57A73E337CAC72B3A,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.605498728e-07,8317.6,0.603971,yellow,Uniswap V3 (Ethereum),socialgrowai,weth
5,0X2A92525FDA8D3AB481F8E2A913B64B64BD1C9FDD,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.0001458574605,9741.46,0.604708,yellow,Uniswap V3 (Ethereum),welf,weth
5,0X19247618D79E3FC4D4866169789E4B8EEDEF52E6,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,5.357173821e-06,376.86,0.60307,yellow,Uniswap V3 (Ethereum),chasm-ai,weth
5,0X15E6E0D4EBEAC120F9A97E71FAA6A0235B85ED12,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.72278743e-05,3795.38,0.603434,yellow,Uniswap V3 (Ethereum),satoshivm,weth
5,0X82A605D6D9114F4AD6D5EE461027477EEED31E34,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.416464851e-07,6087.82,0.6035,yellow,Uniswap V3 (Ethereum),sensay,weth
5,0X508E00D5CEF397B02D260D035E5EE80775E4C821,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,6.126461594e-08,4505.4,0.603314,yellow,Uniswap V3 (Ethereum),bitcoin-cats,weth
5,0X0D438F3B5175BEBC262BF23753C1E53D03432BDE,0X111111517E4929D3DCBDFA7CCE55D30D4B6BC4D6,239.8741375305,3796.53,0.603292,yellow,Uniswap V3 (Ethereum),wrapped-nxm,ichi-farm
5,0XF8206A19FCA5999425358DE4E4CDEFC7F5C5D4CA,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.088871116,7006.33,0.603718,yellow,Uniswap V3 (Ethereum),wigl,usd-coin
5,0X74950FC112473CABA58193C6BF6412A6F1E4D7D2,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.01502784036,2630.56,0.603196,yellow,Uniswap V3 (Ethereum),vitreus,usd-coin
5,0X423F4E6138E475D85CF7EA071AC92097ED631EEA,0XB9F599CE614FEB2E1BBE58F180F370D05B39344E,2.6164778504,10658.73,0.613431,yellow,Uniswap V3 (Ethereum),pond-coin,pepefork
5,0X675B68AA4D9C2D3BB3F0397048E62E6B7192079C,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.415446595e-06,8517.77,0.60444,yellow,Uniswap V3 (Ethereum),fuel-network,weth
5,0XF8206A19FCA5999425358DE4E4CDEFC7F5C5D4CA,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.882843078e-05,7803.02,0.604046,yellow,Uniswap V3 (Ethereum),wigl,weth
5,0X8E4F1CE473B292D56934C36976356E3E22C35585,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.824498876e-06,8492.47,0.604114,yellow,Uniswap V3 (Ethereum),fias,weth
5,0XCC7ED2AB6C3396DDBC4316D2D7C1B59FF9D2091F,0X96A5399D07896F757BD4C6EF56461F58DB951862,0.1088081591,3554.02,0.603154,yellow,Uniswap V3 (Ethereum),hydra-3,dragonx-win
5,0X614577036F0A024DBC1C88BA616B394DD65D105A,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.0004156795311,6422.92,0.603186,yellow,Uniswap V3 (Ethereum),genius-ai,weth
5,0X66B5228CFD34D9F4D9F03188D67816286C7C0B74,0XF19308F923582A6F7C465E5CE7A9DC1BEC6665B1,10475.1423930299,3309.74,0.603254,yellow,Uniswap V3 (Ethereum),volt-win,titanx
5,0XA02C49DA76A085E4E1EE60A6B920DDBC8DB599F4,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.314039738e-07,10890.59,0.634459,yellow,Uniswap V3 (Ethereum),shiba-inu-treat,weth
5,0X814A870726EDB7DFC4798300AE1CE3E5DA0AC467,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.5415121e-12,3823.92,0.603317,yellow,Uniswap V3 (Ethereum),dacat,weth
5,0X4A029F7BCF33ACB03547D8FA7BE840347973E24E,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.475671131e-07,8264.4,0.604633,yellow,Uniswap V3 (Ethereum),mazze,weth
5,0XE9689028EDE16C2FDFE3D11855D28F8E3FC452A3,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,9.280024652e-08,8914.82,0.604699,yellow,Uniswap V3 (Ethereum),imaginary-ones,weth
5,0X76B6F7BD8857195C5165A49A6FF75F84A3F081CA,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.203308292e-07,11023.78,0.655345,yellow,Uniswap V3 (Ethereum),blockyboy-by-matt-furie,weth
5,0X419C4DB4B9E25D6DB2AD9691CCB832C8D9FDA05E,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,5.476288729e-06,8989.25,0.604483,yellow,Uniswap V3 (Ethereum),dragonchain,weth
5,0X383518188C0C6D7730D91B2C03A03C837814A899,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.02793298665,7587.6,0.604961,yellow,Uniswap V3 (Ethereum),olympus-v1,weth
5,0XBB0E17EF65F82AB018D8EDD776E8DD940327B28B,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.0005213070862,8053.06,0.607513,yellow,Uniswap V3 (Ethereum),axie-infinity,weth
5,0X0AB87046FBB341D058F17CBC4C1133F25A20A52F,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.3025115314,9416.2,0.607742,yellow,Uniswap V3 (Ethereum),governance-ohm,weth
5,0X614DA3B37B6F66F7CE69B4BBBCF9A55CE6168707,0XDAC17F958D2EE523A2206206994597C13D831EC7,0.2194619756,96.39,0.60293,yellow,Uniswap V3 (Ethereum),m2-global-wealth-limited-mmx,tether
5,0X2903BD7DB50F300B0884F7A15904BAFFC77F3EC7,0XDAC17F958D2EE523A2206206994597C13D831EC7,0.001856779636,10098.1,0.631621,yellow,Uniswap V3 (Ethereum),arcade-2,tether
5,0X48C3399719B582DD63EB5AADF12A40B4C3F52FA2,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,5.616382761e-06,5424.89,0.603631,yellow,Uniswap V3 (Ethereum),stakewise,weth
5,0XC18360217D8F7AB5E7C516566761EA12CE7F9D72,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.00568450805,5824.86,0.603479,yellow,Uniswap V3 (Ethereum),ethereum-name-service,weth
5,0XD1D2EB1B1E90B638588728B4130137D262C87CAE,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.928840409e-06,2067.0,0.603018,yellow,Uniswap V3 (Ethereum),gala,weth
5,0X6C3FE25A4DE7FA243C653CFE1F165BF11D99704E,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,6.32255352e-06,5609.99,0.603831,yellow,Uniswap V3 (Ethereum),hilo-2,weth
5,0X7636D8722FDF7CD34232A915E48E96AA3EB386BF,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,7.861670301e-06,6155.07,0.604252,yellow,Uniswap V3 (Ethereum),singularity-finance,weth
5,0X6C6EE5E31D828DE241282B9606C8E98EA48526E2,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,2.147845825e-07,7397.53,0.604203,yellow,Uniswap V3 (Ethereum),holotoken,weth
6,0X3597BFD533A99C9AA083587B074434E61EB0A258,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.777774052e-07,6926.13,0.60463,yellow,Uniswap V3 (Ethereum),dent,weth
6,0X8BE8C50E7D7ACFF6084899E71A6DB085FF7134C8,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.048127334e-06,5078.28,0.604702,yellow,Uniswap V3 (Ethereum),opsec,weth
6,0X20D4DB1946859E2ADB0E5ACC2EAC58047AD41395,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,8.519879996e-08,55.43,0.60395,yellow,Uniswap V3 (Ethereum),mooney,weth
6,0XEEEE2A2E650697D2A8E8BC990C2F3D04203BE06F,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,9.234104765e-08,3648.07,0.603623,yellow,Uniswap V3 (Ethereum),forgotten-playland,weth
6,0X944824290CC12F31AE18EF51216A223BA4063092,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.672616378e-06,7090.13,0.606793,yellow,Uniswap V3 (Ethereum),masa-finance,weth
6,0XF0D33BEDA4D734C72684B5F9ABBEBF715D0A7935,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.082856226e-06,3514.28,0.60331,yellow,Uniswap V3 (Ethereum),nunet,weth
6,0X0921799CB1D702148131024D18FCDE022129DC73,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,2.977764139e-06,5991.28,0.604076,yellow,Uniswap V3 (Ethereum),lightlink,weth
6,0X6C3EA9036406852006290770BEDFCABA0E23A0E8,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.9996396216,5031.14,0.603556,yellow,Uniswap V3 (Ethereum),paypal-usd,usd-coin
6,0X8DF723295214EA6F21026EEEB4382D475F146F9F,0XDAC17F958D2EE523A2206206994597C13D831EC7,1.1786999965,7600.59,0.633817,yellow,Uniswap V3 (Ethereum),quantoz-eurq,tether
6,0XC28EB2250D1AE32C7E74CFB6D6B86AFC9BEB6509,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,5.618573519e-08,6052.12,0.605006,yellow,Uniswap V3 (Ethereum),open-ticketing-ecosystem,weth
6,0XB214B79EAC9378A56D14D6E6D452150C80D6AD79,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.66176685e-07,6430.76,0.605996,yellow,Uniswap V3 (Ethereum),meme-index,weth
6,0X9E6BE44CC1236EEF7E1F197418592D363BEDCD5A,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.187089101e-06,5604.45,0.603801,yellow,Uniswap V3 (Ethereum),azuro-protocol,weth
6,0XB58E61C3098D85632DF34EECFB899A1ED80921CB,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.0002633345775,6356.83,0.60583,yellow,Uniswap V3 (Ethereum),frankencoin,weth
6,0XE0BCEEF36F3A6EFDD5EEBFACD591423F8549B9D5,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,4.460238867e-06,5694.2,0.605487,yellow,Uniswap V3 (Ethereum),defactor,weth
6,0XD084944D3C05CD115C09D072B9F44BA3E0E45921,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.0003872114695,5944.96,0.604904,yellow,Uniswap V3 (Ethereum),manifold-finance,weth
6,0XB4B9DC1C77BDBB135EA907FD5A08094D98883A35,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.002236010801,4116.67,0.603925,yellow,Uniswap V3 (Ethereum),sweatcoin,usd-coin
6,0X89E8E084CC60E6988527F0904B4BE71656E8BFA9,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,2.525337185e-06,4012.14,0.60403,yellow,Uniswap V3 (Ethereum),smog,weth
6,0X08A1C30BBB26425C1031EE9E43FA0B9960742539,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.0756757275,7078.25,0.617946,yellow,Uniswap V3 (Ethereum),landx-governance-token,usd-coin
6,0X00F116AC0C304C570DAAA68FA6C30A86A04B5C5F,0XF19308F923582A6F7C465E5CE7A9DC1BEC6665B1,0.6120086732,6993.77,0.614352,yellow,Uniswap V3 (Ethereum),inferno-2,titanx
6,0X4D224452801ACED8B2F0AEBE155379BB5D594381,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.0001334634713,3822.67,0.603777,yellow,Uniswap V3 (Ethereum),apecoin,weth
6,0XC7283B66EB1EB5FB86327F08E1B5816B0720212B,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.0001402717145,6173.61,0.607083,yellow,Uniswap V3 (Ethereum),tribe-2,weth
6,0X525A8F6F3BA4752868CDE25164382BFBAE3990E1,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.117836143e-05,4959.6,0.604896,yellow,Uniswap V3 (Ethereum),nym,weth
6,0X1FC122FE8B6FA6B8598799BAF687539B5D3B2783,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.03057478279,4750.18,0.604227,yellow,Uniswap V3 (Ethereum),ravenquest,usd-coin
6,0XFA3E941D1F6B7B10ED84A0C211BFA8AEE907965E,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,18.6341357381,6589.32,0.614944,yellow,Uniswap V3 (Ethereum),haycoin,weth
6,0X1ABAEA1F7C830BD89ACC67EC4AF516284B1BC33C,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.0002493919751,5821.85,0.60718,yellow,Uniswap V3 (Ethereum),euro-coin,weth
6,0X4CD1B2874E020C5BF08C4BE18AB69CA86EC25FEF,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,7.741138863e-06,4380.92,0.604541,yellow,Uniswap V3 (Ethereum),cryorat,weth
6,0XFC82BB4BA86045AF6F327323A46E80412B91B27D,0XDAC17F958D2EE523A2206206994597C13D831EC7,8.9501470657,4722.97,0.604878,yellow,Uniswap V3 (Ethereum),prometeus,tether
6,0XA80505C408C4DEFD9522981CD77E026F5A49FE63,0XD31A59C85AE9D8EDEFEC411D448F90841571B89C,0.0002108094181,3579.98,0.603437,yellow,Uniswap V3 (Ethereum),neuy,sol-wormhole
6,0XCCCCB68E1A848CBDB5B60A974E07AAE143ED40C3,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,2.106055026e-06,6551.84,0.619652,yellow,Uniswap V3 (Ethereum),hytopia,weth
6,0X772358EF6ED3E18BDE1263F7D229601C5FA81875,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,3.075644883e-06,595.59,0.603377,yellow,Uniswap V3 (Ethereum),snpad,weth
6,0X0000000000CA73A6DF4C58B84C5B4B847FE8FF39,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0.04254743056,1971.46,0.603581,yellow,Uniswap V3 (Ethereum),asterix,weth
6,0X0EC78ED49C2D27B315D462D43B5BAB94D2C79BF8,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,2.786257363e-06,3877.36,0.603935,yellow,Uniswap V3 (Ethereum),zero-tech,weth
6,0XD478161C952357F05F0292B56012CD8457F1CFBF,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,2.213002154e-06,3202.28,0.604421,yellow,Uniswap V3 (Ethereum),polkamarkets,weth
6,0XA80505C408C4DEFD9522981CD77E026F5A49FE63,0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,3.747760923e-07,4619.14,0.603932,yellow,Uniswap V3 (Ethereum),neuy,wrapped-bitcoin
6,0X72F020F8F3E8FD9382705723CD26380F8D0C66BB,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.573006468e-06,2143.4,0.603653,yellow,Uniswap V3 (Ethereum),plotx,weth
6,0X4687F007DA484EFE20D7A17E5B1D105CDBFCA0EB,0X96A5399D07896F757BD4C6EF56461F58DB951862,0.3146723722,5482.47,0.609295,yellow,Uniswap V3 (Ethereum),morpheus,dragonx-win
6,0X0AB87046FBB341D058F17CBC4C1133F25A20A52F,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,6153.5686669783,5982.22,0.625801,yellow,Uniswap V3 (Ethereum),governance-ohm,usd-coin
6,0X35A532D376FFD9A705D0BB319532837337A398E7,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.2361198533,6362.72,0.65385,yellow,Uniswap V3 (Ethereum),wrapped-dogecoin,usd-coin
6,0XA9D54F37EBB99F83B603CC95FC1A5F3907AACCFD,0XDAC17F958D2EE523A2206206994597C13D831EC7,5.731420789e-08,5480.18,0.611036,yellow,Uniswap V3 (Ethereum),pikaboss,tether
6,0XCFCECFE2BD2FED07A9145222E8A7AD9CF1CCD22A,0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.414929635,4202.02,0.604292,yellow,Uniswap V3 (Ethereum),adshares,usd-coin
6,0X580E933D90091B9CE380740E3A4A39C67EB85B4C,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.436675623e-06,4396.88,0.606379,yellow,Uniswap V3 (Ethereum),gameswift,weth
6,0X7A58C0BE72BE218B41C608B7FE7C5BB630736C71,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,4.604862813e-06,2433.53,0.603489,yellow,Uniswap V3 (Ethereum),constitutiondao,weth
6,0X0F6F1818019D656EA5651E913ADF8A26E178C09F,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,1.37188169e-08,5637.33,0.619757,yellow,Uniswap V3 (Ethereum),bald-eagle,weth
6,0XBEA269038EB75BDAB47A9C04D0F5C572D94B93D5,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,4.214099416e-06,4260.86,0.604402,yellow,Uniswap V3 (Ethereum),wrapped-fio,weth
6,0X590F820444FA3638E022776752C5EEF34E2F89A6,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,6.19049789e-05,4219.7,0.604342,yellow,Uniswap V3 (Ethereum),alephium,weth
